Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
0.7445978187399969,-0.6860911170838371,0.7377031081917385,-0.6928425156778618
0.7377031081917385,-0.6928425156778618,0.7307411393321042,-0.6995426425981717
0.7307411393321042,-0.6995426425981717,0.7237124289858426,-0.7061906757368732
0.7237124289858426,-0.7061906757368732,0.7166175022135672,-0.7127857900674885
0.7166175022135672,-0.7127857900674885,0.7094568923397726,-0.7193271578799977
0.7094568923397726,-0.7193271578799977,0.7022311409784644,-0.7258139490232475
0.7022311409784644,-0.7258139490232475,0.6949407980563281,-0.7322453311546455
0.6949407980563281,-0.7322453311546455,0.6875864218333649,-0.7386204699970458
0.6875864218333649,-0.7386204699970458,0.6801685789209233,-0.744938529602726
0.6801685789209233,-0.744938529602726,0.6726878442970557,-0.7511986726243468
0.6726878442970557,-0.7511986726243468,0.6651448013191312,-0.757400060592772
0.6651448013191312,-0.757400060592772,0.6575400417336364,-0.7635418542016227
0.6575400417336364,-0.7635418542016227,0.6498741656830976,-0.7696232135984261
0.6498741656830976,-0.7696232135984261,0.6421477817100588,-0.7756432986822109
0.6421477817100588,-0.7756432986822109,0.6343615067580526,-0.7816012694073929
0.6343615067580526,-0.7816012694073929,0.6265159661695013,-0.7874962860937826
0.6265159661695013,-0.7874962860937826,0.6186117936804884,-0.7933275097425392
0.6186117936804884,-0.7933275097425392,0.6106496314123403,-0.7990941023578838
0.6106496314123403,-0.7990941023578838,0.602630129859965,-0.8047952272743774
0.602630129859965,-0.8047952272743774,0.5945539478768892,-0.810430049489556
0.5945539478768892,-0.810430049489556,0.5864217526569441,-0.8159977360017108
0.5864217526569441,-0.8159977360017108,0.5782342197125482,-0.8214974561525864
0.5782342197125482,-0.8214974561525864,0.5699920328495397,-0.8269283819747656
0.5699920328495397,-0.8269283819747656,0.5616958841385128,-0.8322896885434963
0.5616958841385128,-0.8322896885434963,0.5533464738826139,-0.8375805543327095
0.5533464738826139,-0.8375805543327095,0.5449445105817587,-0.8428001615749674
0.5449445105817587,-0.8428001615749674,0.5364907108932304,-0.8479476966250715
0.5364907108932304,-0.8479476966250715,0.5279857995886251,-0.8530223503270529
0.5279857995886251,-0.8530223503270529,0.5194305095071118,-0.8580233183842579
0.5194305095071118,-0.8580233183842579,0.5108255815049767,-0.8629498017322348
0.5108255815049767,-0.8629498017322348,0.5021717644014265,-0.867801006914118
0.5021717644014265,-0.867801006914118,0.4934698149206262,-0.872576146458201
0.4934698149206262,-0.872576146458201,0.4847204976299516,-0.8772744392573796
0.4847204976299516,-0.8772744392573796,0.4759245848744398,-0.8818951109501402
0.4759245848744398,-0.8818951109501402,0.46708285670742283,-0.8864373943027639
0.46708285670742283,-0.8864373943027639,0.45819610081733514,-0.8909005295924075
0.45819610081733514,-0.8909005295924075,0.4492651124506869,-0.8952837649907178
0.4492651124506869,-0.8952837649907178,0.44029069433120016,-0.8995863569476312
0.44029069433120016,-0.8995863569476312,0.43127365657510763,-0.9038075705750039
0.43127365657510763,-0.9038075705750039,0.4222148166026171,-0.9079466800297136
0.4222148166026171,-0.9079466800297136,0.41311499904554966,-0.9120029688958696
0.41311499904554966,-0.9120029688958696,0.40397503565116105,-0.9159757305657655
0.40397503565116105,-0.9159757305657655,0.3947957651821619,-0.919864268619202
