Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
1.4867661119096862,-0.4097105298816013,1.4826191888706004,-0.41967348356261985
1.4826191888706004,-0.41967348356261985,1.4783726545593834,-0.42963274044364563
1.4783726545593834,-0.42963274044364563,1.4740265472807346,-0.4395880310961422
1.4740265472807346,-0.4395880310961422,1.4695809080967557,-0.44953907342257493
1.4695809080967557,-0.44953907342257493,1.4650357809550032,-0.4594855723844268
1.4650357809550032,-0.4594855723844268,1.460391212819247,-0.4694272197328561
1.460391212819247,-0.4694272197328561,1.4556472538029093,-0.4793636937421763
1.4556472538029093,-0.4793636937421763,1.4508039573051517,-0.48929465894634416
1.4508039573051517,-0.48929465894634416,1.4458613801495848,-0.4992197658786526
1.4458613801495848,-0.4992197658786526,1.440819582725561,-0.5091386508148292
1.440819582725561,-0.5091386508148292,1.4356786291320207,-0.5190509355197516
1.4356786291320207,-0.5190509355197516,1.4304385873238503,-0.5289562269979963
1.4304385873238503,-0.5289562269979963,1.4250995292607167,-0.5388541172484477
1.4250995292607167,-0.5388541172484477,1.4196615310583323,-0.5487441830231992
1.4196615310583323,-0.5487441830231992,1.4141246731421104,-0.5586259855909885
1.4141246731421104,-0.5586259855909885,1.4084890404031616,-0.5684990705054147
1.4084890404031616,-0.5684990705054147,1.402754722356583,-0.5783629673781931
1.402754722356583,-0.5783629673781931,1.3969218133019892,-0.5882171896577136
1.3969218133019892,-0.5882171896577136,1.3909904124862291,-0.5980612344131715
1.3909904124862291,-0.5980612344131715,1.3849606242682333,-0.6078945821245508
1.3849606242682333,-0.6078945821245508,1.3788325582859307,-0.6177166964787474
1.3788325582859307,-0.6177166964787474,1.3726063296251723,-0.6275270241721227
1.3726063296251723,-0.6275270241721227,1.3662820589905955,-0.6373249947197914
1.3662820589905955,-0.6373249947197914,1.3598598728783613,-0.6471100202719487
1.3598598728783613,-0.6471100202719487,1.353339903750691,-0.6568814954375528
1.353339903750691,-0.6568814954375528,1.3467222902121285,-0.6666387971156822
1.3467222902121285,-0.6666387971156822,1.340007177187449,-0.6763812843348964
1.340007177187449,-0.6763812843348964,1.3331947161011333,-0.6861082981009328
1.3331947161011333,-0.6861082981009328,1.3262850650583204,-0.6958191612530779
1.3262850650583204,-0.6958191612530779,1.3192783890271542,-0.70551317832956
1.3192783890271542,-0.70551317832956,1.3121748600224268,-0.7151896354423105
1.3121748600224268,-0.7151896354423105,1.304974657290428,-0.7248478001614511
1.304974657290428,-0.7248478001614511,1.2976779674948993,-0.7344869214098638
1.2976779674948993,-0.7344869214098638,1.2902849849039897,-0.7441062293682094
1.2902849849039897,-0.7441062293682094,1.282795911578108,-0.75370493539076
